customer_id,age,gender,city,education,tenure_months,contract_type,payment_method,monthly_charges,total_charges,num_products,has_credit_card,is_active_member,estimated_salary,churned
12782,49.0,Male,Chennai,Bachelors,56,Month-to-month,Electronic check,24.58,1322.73,1,0,1,61777.35,0
12783,56.0,Female,Hyderabad,High School,13,Month-to-month,Mailed check,75.12,994.78,3,1,0,58084.0,1
12784,47.0,Male,Delhi,High School,15,Month-to-month,Credit card,68.55,1017.4,1,1,1,109092.92,0
12785,43.0,Female,Delhi,Masters,54,Month-to-month,Credit card,108.42,5894.21,4,1,1,33940.53,0
12786,42.0,Female,Hyderabad,PhD,14,Two year,Electronic check,65.16,861.65,2,0,1,77907.51,0
12787,41.0,Female,Mumbai,PhD,10,Month-to-month,Bank transfer,44.26,453.14,1,1,1,64735.62,0
12788,35.0,Male,Delhi,Masters,0,Month-to-month,Mailed check,63.88,,1,0,0,38685.2,0
12789,,Male,Mumbai,Bachelors,34,Month-to-month,Bank transfer,57.79,,1,0,0,51980.32,0
12790,61.0,Female,Mumbai,Bachelors,46,One year,Mailed check,74.56,3439.1,2,1,0,76972.99,0
12791,41.0,Female,Bengaluru,Masters,53,Month-to-month,Electronic check,65.59,3393.22,1,0,0,50983.35,0
12792,32.0,Female,Mumbai,Bachelors,66,One year,Credit card,37.28,2417.83,2,1,0,75710.41,0
12793,35.0,Male,Delhi,Bachelors,47,Two year,Bank transfer,29.01,1386.46,1,1,0,108041.37,0
12794,56.0,Female,Hyderabad,Bachelors,55,Month-to-month,Mailed check,70.78,3876.41,4,0,0,,0
12795,51.0,Male,Bengaluru,Masters,15,Two year,Bank transfer,95.43,1462.17,1,0,1,38022.73,0
12796,49.0,Male,Delhi,Bachelors,24,Month-to-month,Mailed check,66.75,1623.25,2,0,1,51370.48,0
12797,39.0,Male,Mumbai,Bachelors,22,Two year,Credit card,82.89,1757.68,2,1,1,63721.07,0
12798,49.0,Male,Mumbai,,4,One year,Electronic check,87.28,399.89,1,0,0,62250.83,0
12799,34.0,Male,Bengaluru,High School,70,One year,Electronic check,70.87,4898.77,1,1,1,73344.3,0
12800,,Male,Delhi,High School,17,Month-to-month,Bank transfer,47.08,762.11,2,0,0,76873.74,0
12801,55.0,Male,Chennai,,32,Month-to-month,Electronic check,69.3,2229.07,2,1,1,108071.62,0
12802,53.0,Male,Mumbai,Bachelors,26,Month-to-month,Electronic check,91.56,2458.91,2,0,1,69918.17,0
12803,29.0,Female,Chennai,Masters,3,Month-to-month,Electronic check,76.66,179.79,1,1,1,44651.72,1
12804,31.0,Female,Mumbai,Bachelors,65,One year,Credit card,81.46,5302.28,3,1,1,95383.73,0
12805,43.0,Female,Delhi,Masters,16,Month-to-month,Credit card,54.82,884.92,3,0,0,97786.54,0
12806,64.0,Female,Chennai,Bachelors,7,Month-to-month,Bank transfer,60.55,456.72,2,0,1,75113.75,0
12807,,Female,Chennai,Bachelors,24,Month-to-month,Credit card,62.39,1556.56,1,1,1,64579.32,0
12808,46.0,Male,Bengaluru,Masters,10,Two year,Credit card,63.87,618.5,1,1,1,83696.02,0
12809,24.0,Female,Mumbai,High School,72,Month-to-month,Credit card,90.7,6580.99,4,1,0,,0
12810,34.0,Male,Bengaluru,High School,13,One year,Electronic check,13.36,240.2,2,1,1,24774.4,0
12811,37.0,Male,Hyderabad,High School,22,Two year,Electronic check,65.67,1533.94,2,1,1,82396.43,0
12812,37.0,Female,Delhi,High School,19,Month-to-month,Bank transfer,63.25,1226.85,3,0,1,89629.53,0
12813,35.0,Male,Mumbai,Bachelors,1,Month-to-month,Credit card,34.83,42.7,1,1,1,101703.92,1
12814,42.0,Male,Bengaluru,High School,0,Two year,Credit card,79.78,,2,1,1,53923.31,0
12815,35.0,Female,Hyderabad,Bachelors,37,One year,Electronic check,49.06,1742.27,2,1,0,74975.64,0
12816,23.0,Male,Bengaluru,Masters,16,Month-to-month,Credit card,57.15,,2,1,1,75451.59,0
12817,52.0,Male,Mumbai,Bachelors,6,Month-to-month,Electronic check,105.67,639.64,2,1,1,71878.42,0
12818,52.0,Female,Chennai,Bachelors,21,Month-to-month,Mailed check,87.22,1826.15,1,1,1,72526.83,0
12819,53.0,Female,Chennai,Bachelors,20,One year,Credit card,77.64,1582.69,1,0,0,70816.99,0
12820,22.0,Female,Hyderabad,PhD,30,Month-to-month,Mailed check,73.38,2128.69,3,0,1,74658.49,0
12821,46.0,Male,Mumbai,High School,72,Two year,Bank transfer,61.38,4410.26,2,1,0,86294.98,0
12822,51.0,Female,Mumbai,Masters,22,Month-to-month,Electronic check,108.99,2497.52,1,1,1,96846.33,0
12823,29.0,Female,Bengaluru,Bachelors,51,Month-to-month,Credit card,82.65,4264.93,4,1,1,53360.69,0
12824,42.0,Female,Chennai,Masters,56,Month-to-month,Electronic check,48.51,2747.37,1,1,0,66209.37,0
12825,40.0,Male,Bengaluru,Bachelors,3,Month-to-month,Bank transfer,34.2,122.13,1,1,1,60702.62,0
12826,66.0,Female,Delhi,High School,36,Two year,Electronic check,77.47,2770.65,4,1,0,57555.21,0
12827,67.0,Male,Chennai,Masters,32,Month-to-month,Electronic check,63.77,1952.94,2,1,1,,0
12828,20.0,Female,Delhi,High School,37,One year,Electronic check,33.56,1264.58,3,0,1,70532.89,0
12829,74.0,Female,Pune,Masters,12,Month-to-month,Electronic check,74.43,770.74,3,1,0,80545.05,0
12830,30.0,Female,Bengaluru,Bachelors,33,Month-to-month,Electronic check,59.08,1933.36,1,1,0,66587.81,0
12831,55.0,Male,Bengaluru,High School,8,Month-to-month,Electronic check,76.67,613.18,1,1,1,69802.93,1
12832,55.0,Male,Mumbai,Bachelors,69,Month-to-month,Credit card,74.72,5133.32,2,1,0,79205.61,0
12833,29.0,Female,Delhi,Bachelors,42,Two year,Electronic check,51.62,2276.61,1,1,0,101044.63,0
12834,48.0,Female,Pune,Bachelors,2,Month-to-month,Bank transfer,78.92,249.06,2,1,1,60765.18,1
12835,41.0,Female,Hyderabad,Masters,36,Month-to-month,Bank transfer,54.05,1997.44,1,1,0,44224.53,0
12836,49.0,Male,Bengaluru,High School,67,Month-to-month,Credit card,55.48,3670.89,1,1,0,68010.32,0
12837,45.0,Male,Bengaluru,High School,54,One year,Mailed check,53.29,2973.73,1,1,1,111438.35,0
12838,58.0,Male,Mumbai,High School,19,Month-to-month,Electronic check,89.88,1738.67,2,1,1,44460.19,0
12839,43.0,Female,Chennai,Masters,65,Two year,Electronic check,58.83,3776.85,2,1,0,84302.99,0
12840,,Male,Mumbai,High School,13,One year,Electronic check,95.19,1239.11,1,1,1,95474.09,1
12841,56.0,Male,Delhi,Masters,18,One year,Mailed check,104.24,1924.25,1,1,0,17958.25,0
12842,50.0,Male,Delhi,Masters,11,Month-to-month,Bank transfer,48.75,506.31,1,1,0,79024.9,0
12843,52.0,Female,Bengaluru,Bachelors,67,Month-to-month,Credit card,10.0,677.03,2,1,1,83275.03,0
12844,33.0,Female,Delhi,,52,Two year,Credit card,87.98,4590.78,1,1,1,64118.63,0
12845,28.0,Male,Pune,Bachelors,37,Month-to-month,Credit card,57.48,2071.72,2,1,1,,0
12846,35.0,Female,Chennai,High School,48,One year,Electronic check,45.94,2191.62,2,1,1,57005.43,0
12847,34.0,Male,Pune,Bachelors,18,One year,Bank transfer,52.05,885.63,1,1,1,62771.49,0
12848,52.0,Male,Bengaluru,Bachelors,5,Two year,Electronic check,55.87,322.78,2,1,1,63353.89,0
12849,55.0,Male,Delhi,High School,61,Month-to-month,Credit card,93.54,5660.54,3,1,0,59202.91,0
12850,40.0,Male,Pune,Bachelors,70,Two year,Mailed check,68.52,4810.99,1,0,0,62421.54,0
12851,61.0,Female,Mumbai,High School,2,Month-to-month,Bank transfer,93.24,116.97,1,1,0,96197.42,0
12852,60.0,Male,Pune,High School,3,One year,Bank transfer,75.87,170.94,1,1,1,43282.57,0
12853,45.0,Female,Mumbai,Bachelors,40,One year,Bank transfer,58.2,2268.91,2,1,1,31520.71,0
12854,31.0,Female,Chennai,PhD,3,Month-to-month,Mailed check,56.41,154.75,3,0,0,96549.27,0
12855,62.0,Female,Chennai,Masters,52,Month-to-month,Credit card,77.36,4031.74,2,1,0,65775.61,0
12856,41.0,Female,Hyderabad,High School,69,Month-to-month,Mailed check,83.05,5748.69,4,1,1,61458.89,0
12857,44.0,Male,Chennai,Bachelors,20,Month-to-month,Credit card,86.93,1649.99,2,0,0,67553.22,1
12858,38.0,Female,Mumbai,Bachelors,21,Month-to-month,Mailed check,59.25,1235.82,1,1,1,74604.09,0
12859,30.0,Male,Delhi,Bachelors,63,Month-to-month,Electronic check,68.85,,1,1,1,58470.87,0
12860,23.0,Male,Delhi,High School,26,Month-to-month,Mailed check,77.85,2050.81,2,1,1,81130.48,0
12861,50.0,Female,Pune,Bachelors,17,Month-to-month,Electronic check,56.55,947.97,2,1,0,48830.22,1
12862,32.0,Male,Bengaluru,Bachelors,6,Month-to-month,Mailed check,40.03,236.14,1,1,1,63359.82,1
12863,82.0,Female,Mumbai,Bachelors,61,One year,Electronic check,47.26,2845.61,1,0,0,,0
12864,28.0,Female,Delhi,High School,67,Month-to-month,Credit card,59.7,4086.13,1,1,1,95789.22,0
12865,26.0,Female,Chennai,Bachelors,5,One year,Bank transfer,79.57,333.67,1,1,0,66126.07,0
12866,49.0,Female,Chennai,High School,58,Two year,Electronic check,92.7,5356.61,2,1,1,84742.29,0
12867,62.0,Female,Pune,Bachelors,11,Two year,Bank transfer,35.17,392.25,2,0,1,80484.64,0
12868,43.0,Male,Mumbai,Masters,10,Month-to-month,Credit card,51.86,506.03,2,1,1,82095.9,0
12869,49.0,Female,Hyderabad,High School,27,Month-to-month,Electronic check,57.13,1504.31,1,0,0,69828.94,0
12870,18.0,Male,Delhi,Bachelors,31,Month-to-month,Mailed check,82.48,2466.3,3,1,0,78541.0,0
12871,33.0,Male,Hyderabad,Bachelors,62,Month-to-month,Credit card,53.38,3274.98,1,0,1,48851.74,0
12872,28.0,Male,Chennai,Bachelors,51,Month-to-month,Electronic check,55.55,2785.08,1,0,0,44234.07,0
12873,18.0,Male,Delhi,Bachelors,10,Month-to-month,Credit card,33.94,423.36,2,0,0,67775.67,0
12874,44.0,Male,Bengaluru,Bachelors,42,Two year,Credit card,75.63,3289.69,3,1,0,55044.92,0
12875,,Female,Delhi,Bachelors,63,Month-to-month,Mailed check,61.45,3868.81,3,1,1,101360.21,0
12876,25.0,Female,Delhi,Bachelors,48,Month-to-month,Mailed check,50.61,2359.04,1,1,1,78253.18,0
12877,35.0,Female,Delhi,High School,16,Month-to-month,Credit card,59.29,985.54,1,1,1,54237.41,0
12878,31.0,Female,Delhi,High School,9,Month-to-month,Electronic check,89.79,759.06,2,1,1,64026.11,0
12879,47.0,Female,Delhi,Masters,33,Month-to-month,Electronic check,42.89,1387.91,2,1,1,72926.14,0
12880,46.0,Female,Delhi,Bachelors,34,Month-to-month,Electronic check,46.48,1548.88,1,0,1,68503.93,0
12881,54.0,Female,Bengaluru,Bachelors,25,One year,Bank transfer,92.55,2288.72,1,1,0,75978.41,0
12882,52.0,Male,Bengaluru,Bachelors,7,Two year,Bank transfer,66.67,448.95,1,1,1,71510.4,0
12883,57.0,Male,Pune,Bachelors,8,One year,Credit card,79.73,572.16,1,1,1,39405.55,0
12884,42.0,Male,Delhi,Bachelors,38,Two year,Electronic check,73.84,2770.82,1,1,0,22680.1,0
12885,46.0,Male,Hyderabad,High School,68,One year,Bank transfer,64.22,4417.96,2,1,1,61780.6,0
12886,49.0,Female,Pune,Masters,43,Month-to-month,Bank transfer,57.34,2463.94,1,0,0,82330.84,0
12887,44.0,Female,Delhi,Masters,31,Two year,Electronic check,83.29,2588.26,2,1,0,62027.88,0
12888,,Female,Chennai,Masters,67,Month-to-month,Credit card,90.57,5956.58,2,1,1,97204.41,0
12889,38.0,Male,Pune,High School,50,One year,Electronic check,88.85,4489.89,1,1,1,68968.49,0
12890,31.0,Female,Chennai,Bachelors,52,Month-to-month,Electronic check,38.92,1989.56,1,0,0,99858.31,0
12891,47.0,Male,Mumbai,Masters,41,Month-to-month,Electronic check,93.71,3898.31,3,0,0,95341.88,0
12892,,Male,Mumbai,Masters,55,Month-to-month,Credit card,57.13,3149.86,2,1,1,93128.31,0
12893,33.0,Female,Delhi,High School,36,Month-to-month,Bank transfer,48.39,1713.94,3,1,1,43522.74,0
12894,33.0,Male,Hyderabad,High School,45,One year,Credit card,61.27,2673.26,1,0,0,70377.09,0
12895,26.0,Female,Hyderabad,Bachelors,45,Two year,Bank transfer,83.28,3856.34,2,1,0,96901.02,0
12896,55.0,Male,Mumbai,High School,54,Two year,Credit card,76.89,4192.22,3,1,1,75991.58,0
12897,43.0,Female,Delhi,High School,65,Two year,Bank transfer,59.38,3902.85,1,1,1,82195.92,0
12898,31.0,Female,Delhi,Bachelors,21,Two year,Credit card,83.43,1842.97,1,1,0,39466.48,0
12899,53.0,Female,Hyderabad,High School,51,Two year,Credit card,68.08,3483.28,3,1,0,112213.38,0
12900,35.0,Female,Delhi,Bachelors,2,One year,Mailed check,52.39,172.4,1,1,1,,0
12901,24.0,Female,Mumbai,Bachelors,38,One year,Electronic check,49.42,1854.03,1,1,1,26122.65,0
12902,,Female,Bengaluru,,65,Month-to-month,Credit card,74.03,4848.83,4,1,0,62275.23,0
12903,35.0,Female,Mumbai,,47,Two year,Mailed check,63.18,2937.96,1,1,0,16155.36,0
12904,37.0,Female,Hyderabad,Bachelors,19,Month-to-month,Bank transfer,34.74,634.87,2,1,1,46127.25,0
12905,43.0,Male,Delhi,Masters,44,Month-to-month,Mailed check,83.64,3685.01,2,0,1,126287.26,0
12906,57.0,Female,Bengaluru,High School,26,Month-to-month,Mailed check,54.43,1351.81,2,1,1,61639.1,0
12907,,Male,Chennai,Bachelors,31,Two year,Mailed check,100.03,3117.4,1,1,0,,0
12908,26.0,Male,Mumbai,Bachelors,16,One year,Mailed check,34.13,530.48,1,0,0,70556.55,0
12909,49.0,Female,Mumbai,Masters,45,Month-to-month,Bank transfer,61.02,2646.52,2,0,1,50248.32,0
12910,36.0,Female,Pune,High School,14,Month-to-month,Credit card,49.6,671.52,2,1,1,,0
12911,67.0,Female,Hyderabad,Bachelors,32,One year,Bank transfer,43.54,1376.03,1,1,0,50430.01,0
12912,42.0,Female,Delhi,High School,68,One year,Mailed check,54.29,3734.36,1,1,1,75956.14,0
12913,18.0,Male,Hyderabad,Masters,55,Month-to-month,Electronic check,103.95,5731.51,1,0,0,44764.7,1
12914,47.0,Female,Delhi,Bachelors,30,One year,Mailed check,68.15,2116.87,1,1,0,127178.62,0
12915,67.0,Female,Bengaluru,Bachelors,70,One year,Electronic check,47.58,3356.61,2,1,0,81079.72,0
12916,62.0,Male,Chennai,Bachelors,1,Month-to-month,Bank transfer,24.77,0.0,3,1,1,66798.87,0
12917,66.0,Female,Mumbai,High School,70,Month-to-month,Credit card,27.13,1896.18,1,1,1,63554.92,0
12918,29.0,Male,Bengaluru,High School,25,Month-to-month,Electronic check,53.2,1312.6,3,1,1,57820.8,0
12919,54.0,Female,Delhi,Bachelors,59,One year,Bank transfer,51.06,3036.94,2,0,0,53259.9,0
12920,33.0,Male,Bengaluru,Bachelors,69,Two year,Electronic check,60.07,4147.82,2,1,1,,0
12921,45.0,Male,Delhi,Bachelors,43,Two year,Credit card,15.01,614.0,3,0,0,106923.23,0
12922,25.0,Female,Pune,High School,44,One year,Electronic check,62.98,2771.55,1,0,0,57842.49,0
12923,34.0,Male,Bengaluru,Masters,54,Month-to-month,Credit card,87.61,4754.0,3,0,1,23152.78,0
12924,33.0,Male,Chennai,Bachelors,17,Month-to-month,Bank transfer,100.7,1661.58,1,1,1,44348.71,0
12925,54.0,Male,Delhi,Bachelors,12,One year,Credit card,23.32,295.69,1,0,0,90409.94,0
12926,52.0,Female,Delhi,Bachelors,25,Month-to-month,Bank transfer,47.37,1105.32,2,1,0,64448.87,0
12927,46.0,Male,Chennai,Bachelors,34,One year,Bank transfer,46.21,1626.42,1,1,1,67050.2,0
12928,24.0,Female,Mumbai,Bachelors,54,Two year,Mailed check,68.21,3709.7,2,1,0,95735.92,0
12929,,Male,Pune,PhD,18,Month-to-month,Mailed check,38.17,768.52,1,1,1,52902.34,0
12930,32.0,Female,Hyderabad,High School,41,Month-to-month,Electronic check,102.01,4126.58,1,1,1,83913.19,0
12931,53.0,Female,Chennai,Bachelors,0,One year,Credit card,65.96,,2,0,1,55306.57,0
12932,57.0,Female,Mumbai,Bachelors,2,Month-to-month,Bank transfer,62.29,171.37,1,0,0,82669.29,0
12933,56.0,Male,Delhi,Bachelors,70,Month-to-month,Bank transfer,100.04,6993.69,1,0,1,61395.02,0
12934,32.0,Male,Delhi,High School,62,One year,Electronic check,64.65,3989.47,1,1,1,64685.92,0
12935,18.0,Female,Pune,Masters,63,Month-to-month,Mailed check,73.81,4595.77,3,1,1,88042.94,0
12936,19.0,Male,Mumbai,Bachelors,23,Month-to-month,Electronic check,48.48,1047.75,2,1,0,683979.48,0
12937,60.0,Male,Hyderabad,Bachelors,37,Two year,Electronic check,34.85,1251.89,1,1,1,66360.58,0
12938,37.0,Female,Bengaluru,Bachelors,49,Month-to-month,Bank transfer,51.57,2464.14,2,1,0,59624.28,0
12939,32.0,Male,Chennai,Masters,18,Month-to-month,Electronic check,113.11,2115.77,2,0,0,105181.25,0
12940,63.0,Male,Pune,Bachelors,54,Two year,Bank transfer,78.93,4187.12,1,1,0,,1
12941,58.0,Male,Chennai,High School,50,Month-to-month,Mailed check,71.04,3559.44,1,1,0,61394.88,0
12942,42.0,Male,Delhi,High School,29,Month-to-month,Mailed check,43.52,1283.87,2,1,0,55632.14,0
12943,38.0,Female,Chennai,Bachelors,31,Two year,Bank transfer,85.05,2654.42,1,1,1,92547.75,0
12944,40.0,Male,Bengaluru,Masters,22,One year,Bank transfer,35.13,795.12,3,1,0,72538.8,0
12945,45.0,Male,Hyderabad,Bachelors,58,Month-to-month,Mailed check,30.52,1817.48,1,1,0,66401.83,0
12946,63.0,Male,Delhi,Bachelors,72,One year,Credit card,52.7,3772.1,2,1,1,72529.45,0
12947,47.0,Male,Chennai,High School,72,Month-to-month,Electronic check,108.0,7780.38,1,0,0,77431.53,0
12948,51.0,Female,Delhi,High School,56,Two year,Bank transfer,106.75,5963.32,2,1,1,68752.84,0
12949,57.0,Female,Chennai,Bachelors,25,One year,Credit card,55.07,1441.88,3,1,1,96481.11,0
12950,27.0,Female,Delhi,Bachelors,57,One year,Electronic check,50.17,2964.68,1,1,0,,0
12951,52.0,Male,Bengaluru,Bachelors,17,Month-to-month,Mailed check,28.91,431.77,1,0,0,81701.54,0
12952,38.0,Male,Mumbai,High School,65,Month-to-month,Electronic check,66.72,4235.24,2,1,0,100243.82,0
12953,18.0,Male,Mumbai,High School,19,Month-to-month,Electronic check,68.56,1331.1,1,1,1,70186.93,0
12954,18.0,Female,Pune,Bachelors,29,One year,Electronic check,82.37,2442.25,1,1,0,85187.28,0
12955,29.0,Female,Hyderabad,Masters,6,One year,Credit card,85.04,608.09,2,1,1,92098.04,0
12956,49.0,Male,Mumbai,High School,5,Month-to-month,Electronic check,60.66,340.19,1,1,1,92418.84,0
12957,43.0,Female,Bengaluru,Bachelors,28,Month-to-month,Electronic check,77.23,2232.23,1,1,1,90151.98,0
12958,44.0,Female,Chennai,High School,40,Month-to-month,Electronic check,49.59,2066.6,1,1,1,83886.16,0
12959,67.0,Female,Bengaluru,High School,1,Month-to-month,Credit card,76.81,150.05,1,1,0,113056.82,1
12960,26.0,Female,Delhi,High School,61,Two year,Electronic check,53.84,3328.3,3,1,1,58126.69,0
12961,42.0,Female,Chennai,Bachelors,8,Two year,Bank transfer,75.11,,1,1,1,66585.14,0
12962,46.0,Male,Mumbai,High School,72,One year,Electronic check,73.33,5279.34,1,1,1,65280.77,0
12963,32.0,Male,Bengaluru,Bachelors,19,Two year,Electronic check,66.51,1278.69,2,0,1,61902.52,0
12964,42.0,Female,Bengaluru,Bachelors,27,One year,Credit card,82.48,2221.97,2,1,0,26247.02,0
12965,21.0,Female,Bengaluru,Masters,11,Month-to-month,Bank transfer,30.45,333.04,1,0,1,100247.03,0
12966,60.0,Female,Delhi,Masters,60,One year,Bank transfer,41.57,2572.56,2,1,1,47427.11,0
12967,33.0,Male,Mumbai,Bachelors,53,Month-to-month,Credit card,59.06,3092.34,2,1,1,73735.93,0
12968,68.0,Male,Pune,Bachelors,5,Month-to-month,Credit card,33.25,206.2,1,1,1,38719.05,0
12969,42.0,Female,Chennai,Bachelors,7,One year,Credit card,56.05,408.17,1,0,1,83655.75,0
12970,55.0,Male,Pune,Bachelors,44,Month-to-month,Electronic check,56.76,2454.56,2,1,1,52721.29,0
12971,41.0,Female,Hyderabad,Masters,63,Two year,Electronic check,93.81,5856.2,1,0,0,45008.84,0
12972,42.0,Male,Mumbai,Masters,8,Month-to-month,Credit card,68.14,460.05,1,1,0,74275.56,0
12973,,Female,Bengaluru,High School,16,Month-to-month,Bank transfer,87.65,1426.68,2,0,0,54583.84,0
12974,44.0,Male,Delhi,Bachelors,39,Month-to-month,Bank transfer,71.64,2790.8,1,1,0,57368.5,0
12975,46.0,Female,Delhi,High School,7,Month-to-month,Mailed check,53.22,331.25,1,1,1,73779.37,1
12976,32.0,Male,Mumbai,Bachelors,22,Month-to-month,Bank transfer,67.94,1400.87,1,1,0,87599.77,0
12977,40.0,Female,Mumbai,Bachelors,0,Month-to-month,Bank transfer,81.05,,3,1,1,51995.19,0
12978,34.0,Male,Mumbai,Masters,36,Month-to-month,Electronic check,91.25,3276.31,2,1,1,48193.77,0
12979,72.0,Female,Mumbai,Bachelors,52,Month-to-month,Electronic check,62.09,3193.0,1,1,1,70516.64,0
12980,,Female,Hyderabad,Bachelors,30,Month-to-month,Electronic check,28.75,814.3,1,0,0,81863.56,0
12981,62.0,Male,Pune,Bachelors,18,Month-to-month,Credit card,27.21,477.85,4,1,1,102180.61,0
12982,39.0,Male,Delhi,High School,30,Two year,Mailed check,57.82,1758.1,2,1,1,46430.75,0
12983,45.0,Female,Mumbai,Bachelors,37,Two year,Credit card,13.57,485.59,2,1,1,63004.72,0
12984,25.0,Female,Mumbai,High School,12,Month-to-month,Bank transfer,104.49,1194.45,1,1,0,95867.29,1
12985,,Male,Hyderabad,Bachelors,8,One year,Credit card,78.13,622.13,1,1,1,868253.38,0
12986,45.0,Male,Delhi,Masters,13,Two year,Credit card,51.02,715.54,1,0,0,873687.54,0
12987,63.0,Female,Hyderabad,Bachelors,71,Month-to-month,Mailed check,40.59,2883.9,2,0,0,53746.14,0
12988,45.0,Female,Mumbai,High School,52,Two year,Bank transfer,87.62,4559.66,3,1,0,78384.2,0
12989,60.0,Female,Hyderabad,Bachelors,9,One year,Bank transfer,40.5,348.22,1,1,1,57289.65,0
12990,50.0,Male,Hyderabad,Masters,21,Month-to-month,Electronic check,42.6,850.12,2,1,0,53296.9,0
12991,63.0,Male,Mumbai,High School,30,Month-to-month,Electronic check,48.15,1398.36,3,1,0,75378.35,1
12992,41.0,Male,Pune,High School,13,Two year,Bank transfer,67.51,794.54,3,0,1,104087.24,0
12993,73.0,Male,Bengaluru,Bachelors,62,Month-to-month,Credit card,78.66,4935.98,1,0,0,41191.39,0
12994,36.0,Female,Mumbai,Bachelors,68,Month-to-month,Electronic check,91.24,6227.44,1,1,0,,1
12995,32.0,Male,Bengaluru,Bachelors,17,Month-to-month,Mailed check,87.99,1499.95,3,1,1,57355.08,1
12996,26.0,Male,Delhi,Masters,1,Month-to-month,Credit card,65.02,79.8,1,1,1,77607.42,0
12997,,Male,Pune,Bachelors,19,Month-to-month,Electronic check,87.45,1678.53,1,1,1,104998.72,1
12998,53.0,Male,Delhi,PhD,42,Month-to-month,Credit card,50.24,2073.35,1,1,1,77157.12,0
12999,,Female,Chennai,PhD,59,One year,Electronic check,24.94,1455.2,1,1,0,63455.2,0
13000,58.0,Female,Hyderabad,High School,24,Month-to-month,Electronic check,50.24,1182.05,1,0,0,85799.86,1
13001,51.0,Female,Hyderabad,High School,19,Two year,Electronic check,47.26,1023.51,2,1,1,66190.34,0
13002,68.0,Male,Mumbai,Masters,18,Two year,Electronic check,51.1,970.81,3,0,1,81469.72,0
13003,22.0,Female,Mumbai,Masters,0,Month-to-month,Electronic check,43.89,,1,0,0,65497.02,0
13004,39.0,Female,Chennai,Bachelors,1,Two year,Bank transfer,54.86,123.16,3,1,0,88945.36,0
13005,36.0,Female,Bengaluru,High School,31,One year,Electronic check,78.64,2499.82,3,1,1,39326.9,0
13006,18.0,Male,Pune,High School,45,Month-to-month,Credit card,102.74,4554.27,2,0,1,47702.52,0
13007,56.0,Male,Bengaluru,PhD,0,Month-to-month,Mailed check,27.04,,2,1,0,39003.57,0
13008,38.0,Female,Bengaluru,High School,14,Month-to-month,Mailed check,36.67,512.56,3,1,1,68758.55,0
13009,52.0,Female,Pune,Masters,66,Two year,Bank transfer,47.59,3171.52,2,0,1,36350.16,0
13010,73.0,Male,Hyderabad,Bachelors,72,Month-to-month,Electronic check,81.85,5882.0,1,1,1,54779.71,0
13011,37.0,Female,Delhi,Masters,46,One year,Bank transfer,60.49,2777.61,3,0,0,45634.81,0
13012,37.0,Female,Chennai,High School,38,Two year,Electronic check,49.07,1841.59,1,1,0,102552.88,0
13013,,Female,Delhi,PhD,42,Two year,Credit card,80.77,3444.79,3,1,0,,0
13014,55.0,Male,Bengaluru,Bachelors,27,Two year,Mailed check,86.04,2250.91,1,1,0,41695.99,0
13015,35.0,Female,Mumbai,Masters,14,Month-to-month,Electronic check,64.59,882.89,1,1,0,75463.45,0
13016,34.0,Female,Pune,High School,27,Month-to-month,Bank transfer,47.04,1177.9,2,1,0,107110.07,0
13017,56.0,Male,Pune,High School,51,Month-to-month,Electronic check,70.95,3566.97,2,0,0,67446.52,0
13018,47.0,Female,Chennai,High School,48,Month-to-month,Credit card,59.87,2889.62,1,1,1,69148.18,0
13019,,Male,Delhi,Bachelors,49,Two year,Mailed check,59.7,2942.11,3,1,0,98396.66,1
13020,26.0,Male,Hyderabad,,44,One year,Mailed check,53.73,2348.46,1,0,0,89321.05,0
13021,62.0,Female,Delhi,Bachelors,4,Two year,Electronic check,85.35,397.6,1,1,1,79359.13,0
13022,47.0,Male,Delhi,High School,45,Month-to-month,Mailed check,70.5,3240.2,2,0,0,57188.5,0
13023,32.0,Male,Chennai,Bachelors,64,Month-to-month,Credit card,87.79,5615.1,1,1,0,80031.07,0
13024,40.0,Female,Mumbai,Bachelors,47,Month-to-month,Mailed check,94.4,4449.32,1,1,1,40062.75,0
13025,42.0,Female,Mumbai,Masters,42,Month-to-month,Bank transfer,75.1,3131.57,1,1,1,56279.14,0
13026,52.0,Female,Hyderabad,Bachelors,16,One year,Electronic check,53.86,893.1,1,1,1,,0
13027,24.0,Male,Chennai,Masters,57,One year,Credit card,87.89,4950.03,4,1,0,98643.84,0
13028,31.0,Female,Delhi,Bachelors,32,One year,Mailed check,75.24,2497.47,1,1,1,79624.66,0
13029,46.0,Male,Hyderabad,High School,19,Two year,Mailed check,122.27,2380.13,2,1,0,27554.22,0
13030,41.0,Male,Pune,Masters,35,Month-to-month,Electronic check,71.82,2453.75,2,1,0,43419.13,0
13031,49.0,Male,Mumbai,Bachelors,8,Month-to-month,Electronic check,80.35,603.35,1,1,1,55051.61,0
13032,26.0,Female,Chennai,Bachelors,67,One year,Electronic check,71.39,4804.19,3,1,1,66222.62,0
13033,47.0,Female,Bengaluru,Bachelors,51,Month-to-month,Credit card,62.82,3186.91,1,1,1,42490.95,0
13034,56.0,Male,Delhi,Masters,23,Month-to-month,Bank transfer,59.31,1391.36,1,1,0,64581.1,0
